Frame,YOLO Processing Time (s),Model Inference Time (s),Frame Processing Time (s)
53,0.09211254119873047,0.03545880317687988,0.13158869743347168
54,0.08916449546813965,0.04060220718383789,0.1327073574066162
54,0.09109807014465332,0.03732180595397949,0.13118672370910645
55,0.08994650840759277,0.0447688102722168,0.1381211280822754
56,0.0919036865234375,0.039368391036987305,0.13417863845825195
57,0.0940713882446289,0.03939461708068848,0.13584566116333008
58,0.09157752990722656,0.03937196731567383,0.13460540771484375
59,0.08875083923339844,0.03416037559509277,0.12618708610534668
60,0.08994078636169434,0.037046194076538086,0.1292562484741211
60,0.09439468383789062,0.03401589393615723,0.13125324249267578
60,0.09128642082214355,0.03949451446533203,0.13418221473693848
60,0.09863471984863281,0.06803250312805176,0.17128348350524902
60,0.10173439979553223,0.05515432357788086,0.16433000564575195
60,0.10644674301147461,0.05956292152404785,0.17193341255187988
60,0.10383915901184082,0.04597878456115723,0.15253305435180664
59,0.10663366317749023,0.05863666534423828,0.167374849319458
57,0.10120296478271484,0.05034756660461426,0.15520262718200684
55,0.09680867195129395,0.03726077079772949,0.1402604579925537
54,0.09364581108093262,0.03671717643737793,0.13237738609313965
53,0.09342169761657715,0.029383420944213867,0.12488603591918945
52,0.08801531791687012,0.030791044235229492,0.12114596366882324
52,0.08878064155578613,0.0337827205657959,0.12507891654968262
52,0.09004354476928711,0.032683372497558594,0.1264655590057373
51,0.09005308151245117,0.029334545135498047,0.12284135818481445
51,0.08833789825439453,0.033386945724487305,0.125016450881958
51,0.09233379364013672,0.035004377365112305,0.13056063652038574
51,0.09077286720275879,0.03831028938293457,0.13199448585510254
51,0.08951830863952637,0.03774714469909668,0.13038229942321777
51,0.09060001373291016,0.038033485412597656,0.13120269775390625
51,0.09150314331054688,0.03683924674987793,0.13095426559448242
51,0.08885788917541504,0.03308892250061035,0.1249384880065918
52,0.08977699279785156,0.032598018646240234,0.12486696243286133
53,0.09171676635742188,0.033951759338378906,0.12924623489379883
54,0.09112834930419922,0.03770732879638672,0.13674569129943848
55,0.08973026275634766,0.03330659866333008,0.1258997917175293
56,0.09029269218444824,0.03545689582824707,0.1290736198425293
57,0.09024500846862793,0.03372025489807129,0.12725448608398438
58,0.08997535705566406,0.03478074073791504,0.1268749237060547
59,0.08846259117126465,0.03203940391540527,0.12412405014038086
60,0.09198784828186035,0.037583351135253906,0.13303422927856445
61,0.09044671058654785,0.03335905075073242,0.12614107131958008
62,0.0905754566192627,0.03551506996154785,0.1286907196044922
63,0.0897679328918457,0.03804492950439453,0.13042712211608887
64,0.09143614768981934,0.03446459770202637,0.12897109985351562
65,0.0885457992553711,0.03327441215515137,0.12512898445129395
66,0.0901789665222168,0.038985252380371094,0.13214612007141113
67,0.09594154357910156,0.037897348403930664,0.1365952491760254
67,0.08988165855407715,0.03463101387023926,0.12883949279785156
68,0.09052872657775879,0.036585330963134766,0.13005733489990234
68,0.0922391414642334,0.034239768981933594,0.12983155250549316
68,0.0898139476776123,0.029610633850097656,0.12227296829223633
68,0.08870053291320801,0.037558555603027344,0.12899160385131836
68,0.09021306037902832,0.03442740440368652,0.12734341621398926
68,0.09811139106750488,0.03341221809387207,0.134507417678833
68,0.09088897705078125,0.03035902976989746,0.12391543388366699
68,0.08983087539672852,0.034569740295410156,0.12843942642211914
68,0.09435486793518066,0.032408952713012695,0.1301562786102295
68,0.08975982666015625,0.03307604789733887,0.12603473663330078
68,0.09251523017883301,0.0313413143157959,0.12727141380310059
68,0.0943448543548584,0.029857158660888672,0.12709546089172363
68,0.09232115745544434,0.028956174850463867,0.12418675422668457
68,0.08855962753295898,0.0328519344329834,0.12425494194030762
68,0.09143304824829102,0.032033443450927734,0.1262061595916748
68,0.09005331993103027,0.0324559211730957,0.12580370903015137
67,0.10589766502380371,0.032358407974243164,0.14200496673583984
67,0.08989787101745605,0.0280611515045166,0.12103700637817383
67,0.09879803657531738,0.03624463081359863,0.13956975936889648
66,0.0918736457824707,0.025402069091796875,0.11998438835144043
66,0.09195113182067871,0.02987360954284668,0.12409734725952148
65,0.09007716178894043,0.026528596878051758,0.11896896362304688
64,0.09628033638000488,0.034442901611328125,0.13368725776672363
63,0.09189510345458984,0.02898859977722168,0.12322020530700684
62,0.09225630760192871,0.028908252716064453,0.12517905235290527
61,0.09064412117004395,0.03024601936340332,0.12384796142578125
60,0.0915079116821289,0.03426313400268555,0.12807130813598633
59,0.08927202224731445,0.029123783111572266,0.12070465087890625
58,0.08919119834899902,0.02792525291442871,0.11977124214172363
