Frame,YOLO Processing Time (s),Model Inference Time (s),Frame Processing Time (s)
64,0.06147027015686035,0.03308224678039551,0.09679007530212402
65,0.061887502670288086,0.03315591812133789,0.10049200057983398
66,0.06268787384033203,0.03477215766906738,0.09967303276062012
67,0.06574845314025879,0.03804779052734375,0.10571837425231934
68,0.06516361236572266,0.033765554428100586,0.10251712799072266
69,0.06637096405029297,0.048182010650634766,0.11957263946533203
70,0.07289004325866699,0.034505605697631836,0.11459827423095703
71,0.06980323791503906,0.043840885162353516,0.11786603927612305
72,0.07122635841369629,0.03930354118347168,0.11432194709777832
72,0.06716156005859375,0.03822493553161621,0.1081387996673584
72,0.06663846969604492,0.03128504753112793,0.09995436668395996
72,0.06928849220275879,0.030740737915039062,0.10187959671020508
72,0.06739592552185059,0.030942916870117188,0.10041618347167969
72,0.0675804615020752,0.0313107967376709,0.1009976863861084
72,0.06887483596801758,0.0320744514465332,0.10448908805847168
72,0.06949114799499512,0.034538984298706055,0.1060326099395752
72,0.0719296932220459,0.03337383270263672,0.10719633102416992
72,0.06943726539611816,0.030018329620361328,0.10162782669067383
72,0.0690453052520752,0.0318145751953125,0.10280179977416992
72,0.07223677635192871,0.03064560890197754,0.10517716407775879
72,0.07143759727478027,0.03238725662231445,0.10579252243041992
72,0.07256293296813965,0.031731605529785156,0.10700583457946777
72,0.07308340072631836,0.031794071197509766,0.10906863212585449
72,0.07202315330505371,0.033493995666503906,0.10843205451965332
71,0.07303357124328613,0.028795957565307617,0.1048431396484375
71,0.07349944114685059,0.03369545936584473,0.10947489738464355
71,0.0729527473449707,0.036656856536865234,0.11169314384460449
70,0.07555270195007324,0.028049468994140625,0.10583782196044922
70,0.07258915901184082,0.02981114387512207,0.10518860816955566
69,0.07433223724365234,0.027743101119995117,0.10398149490356445
68,0.07364010810852051,0.032195091247558594,0.10787034034729004
67,0.07410144805908203,0.031588077545166016,0.10841584205627441
66,0.07627630233764648,0.03156709671020508,0.1101841926574707
65,0.07475781440734863,0.03383064270019531,0.11056733131408691
64,0.07609939575195312,0.035805463790893555,0.11376285552978516
63,0.07444906234741211,0.032967329025268555,0.10970711708068848
62,0.07573390007019043,0.03107619285583496,0.10869479179382324
61,0.0738985538482666,0.0366358757019043,0.1125795841217041
60,0.07378315925598145,0.031076669692993164,0.10704541206359863
59,0.07599067687988281,0.034716129302978516,0.1138162612915039
58,0.07311725616455078,0.03187298774719238,0.10765838623046875
57,0.0735468864440918,0.03159666061401367,0.10722994804382324
